time_index,time_s,prob_disrupt,streak,pred_disruptive,triggered,trigger_index,trigger_time_s
483,0.483,0.3986019194126129,0,0,0,1983,1.983
484,0.484,0.39866915345191956,0,0,0,1983,1.983
485,0.485,0.39858323335647583,0,0,0,1983,1.983
486,0.486,0.3983370065689087,0,0,0,1983,1.983
487,0.487,0.3980656564235687,0,0,0,1983,1.983
488,0.488,0.39751237630844116,0,0,0,1983,1.983
489,0.489,0.3969089090824127,0,0,0,1983,1.983
490,0.49,0.3964838981628418,0,0,0,1983,1.983
491,0.491,0.39611783623695374,0,0,0,1983,1.983
492,0.492,0.3956666588783264,0,0,0,1983,1.983
493,0.493,0.3953636884689331,0,0,0,1983,1.983
494,0.494,0.3950870931148529,0,0,0,1983,1.983
495,0.495,0.3948505222797394,0,0,0,1983,1.983
496,0.496,0.3945913016796112,0,0,0,1983,1.983
497,0.497,0.3945823013782501,0,0,0,1983,1.983
498,0.498,0.3948848247528076,0,0,0,1983,1.983
499,0.499,0.39546895027160645,0,0,0,1983,1.983
500,0.5,0.3959062695503235,0,0,0,1983,1.983
501,0.501,0.396232008934021,0,0,0,1983,1.983
502,0.502,0.396515816450119,0,0,0,1983,1.983
503,0.503,0.39668917655944824,0,0,0,1983,1.983
504,0.504,0.39672383666038513,0,0,0,1983,1.983
505,0.505,0.39669403433799744,0,0,0,1983,1.983
506,0.506,0.3965080976486206,0,0,0,1983,1.983
507,0.507,0.3961898386478424,0,0,0,1983,1.983
508,0.508,0.39553964138031006,0,0,0,1983,1.983
509,0.509,0.3948644697666168,0,0,0,1983,1.983
510,0.51,0.3945256471633911,0,0,0,1983,1.983
511,0.511,0.3942493796348572,0,0,0,1983,1.983
512,0.512,0.3939589858055115,0,0,0,1983,1.983
513,0.513,0.3937560021877289,0,0,0,1983,1.983
514,0.514,0.39357292652130127,0,0,0,1983,1.983
515,0.515,0.3933774530887604,0,0,0,1983,1.983
516,0.516,0.3932601809501648,0,0,0,1983,1.983
517,0.517,0.39333564043045044,0,0,0,1983,1.983
518,0.518,0.3936621844768524,0,0,0,1983,1.983
519,0.519,0.39428725838661194,0,0,0,1983,1.983
520,0.52,0.39485597610473633,0,0,0,1983,1.983
521,0.521,0.39533188939094543,0,0,0,1983,1.983
522,0.522,0.39585673809051514,0,0,0,1983,1.983
523,0.523,0.3965369462966919,0,0,0,1983,1.983
524,0.524,0.39726847410202026,0,0,0,1983,1.983
525,0.525,0.3978910446166992,0,0,0,1983,1.983
526,0.526,0.3983209729194641,0,0,0,1983,1.983
527,0.527,0.3985057771205902,0,0,0,1983,1.983
528,0.528,0.3980981409549713,0,0,0,1983,1.983
529,0.529,0.3973749876022339,0,0,0,1983,1.983
530,0.53,0.39680469036102295,0,0,0,1983,1.983
531,0.531,0.3963393568992615,0,0,0,1983,1.983
532,0.532,0.39590293169021606,0,0,0,1983,1.983
533,0.533,0.3953959345817566,0,0,0,1983,1.983
534,0.534,0.39479994773864746,0,0,0,1983,1.983
535,0.535,0.39429014921188354,0,0,0,1983,1.983
536,0.536,0.3940335810184479,0,0,0,1983,1.983
537,0.537,0.3942907750606537,0,0,0,1983,1.983
538,0.538,0.39490601420402527,0,0,0,1983,1.983
539,0.539,0.3957441747188568,0,0,0,1983,1.983
540,0.54,0.3967496454715729,0,0,0,1983,1.983
541,0.541,0.3975873589515686,0,0,0,1983,1.983
542,0.542,0.3984072804450989,0,0,0,1983,1.983
543,0.543,0.3993729054927826,0,0,0,1983,1.983
544,0.544,0.40035539865493774,0,0,0,1983,1.983
545,0.545,0.4011526107788086,0,0,0,1983,1.983
546,0.546,0.40164369344711304,0,0,0,1983,1.983
547,0.547,0.4017794132232666,0,0,0,1983,1.983
548,0.548,0.4014183580875397,0,0,0,1983,1.983
549,0.549,0.4007909595966339,0,0,0,1983,1.983
550,0.55,0.4002949297428131,0,0,0,1983,1.983
551,0.551,0.39978739619255066,0,0,0,1983,1.983
552,0.552,0.39925187826156616,0,0,0,1983,1.983
553,0.553,0.39873388409614563,0,0,0,1983,1.983
554,0.554,0.3982544243335724,0,0,0,1983,1.983
555,0.555,0.3977900743484497,0,0,0,1983,1.983
556,0.556,0.39752471446990967,0,0,0,1983,1.983
557,0.557,0.3974517583847046,0,0,0,1983,1.983
558,0.558,0.39749255776405334,0,0,0,1983,1.983
559,0.559,0.39757633209228516,0,0,0,1983,1.983
560,0.56,0.3975974917411804,0,0,0,1983,1.983
561,0.561,0.3977222442626953,0,0,0,1983,1.983
562,0.562,0.39765673875808716,0,0,0,1983,1.983
563,0.5630000000000001,0.39752525091171265,0,0,0,1983,1.983
564,0.5640000000000001,0.39746949076652527,0,0,0,1983,1.983
565,0.5650000000000001,0.3974347412586212,0,0,0,1983,1.983
566,0.5660000000000001,0.3974093198776245,0,0,0,1983,1.983
567,0.5670000000000001,0.3973354399204254,0,0,0,1983,1.983
568,0.5680000000000001,0.3970087766647339,0,0,0,1983,1.983
569,0.5690000000000001,0.3965971767902374,0,0,0,1983,1.983
570,0.5700000000000001,0.3964000344276428,0,0,0,1983,1.983
571,0.5710000000000001,0.3963254690170288,0,0,0,1983,1.983
572,0.5720000000000001,0.3962774872779846,0,0,0,1983,1.983
573,0.5730000000000001,0.39596670866012573,0,0,0,1983,1.983
574,0.5740000000000001,0.3956232964992523,0,0,0,1983,1.983
575,0.5750000000000001,0.3952082395553589,0,0,0,1983,1.983
576,0.5760000000000001,0.39482080936431885,0,0,0,1983,1.983
577,0.577,0.3947094678878784,0,0,0,1983,1.983
578,0.578,0.3947865664958954,0,0,0,1983,1.983
579,0.579,0.3949081003665924,0,0,0,1983,1.983
580,0.58,0.3950234353542328,0,0,0,1983,1.983
581,0.581,0.3948240876197815,0,0,0,1983,1.983
582,0.582,0.3945378363132477,0,0,0,1983,1.983
583,0.583,0.39434486627578735,0,0,0,1983,1.983
584,0.584,0.3942139446735382,0,0,0,1983,1.983
585,0.585,0.39413297176361084,0,0,0,1983,1.983
586,0.586,0.39406055212020874,0,0,0,1983,1.983
587,0.587,0.39401715993881226,0,0,0,1983,1.983
588,0.588,0.3937782049179077,0,0,0,1983,1.983
589,0.589,0.39342743158340454,0,0,0,1983,1.983
590,0.59,0.3933888375759125,0,0,0,1983,1.983
591,0.591,0.3934836983680725,0,0,0,1983,1.983
592,0.592,0.39355871081352234,0,0,0,1983,1.983
593,0.593,0.39358723163604736,0,0,0,1983,1.983
594,0.594,0.3937312066555023,0,0,0,1983,1.983
595,0.595,0.39382731914520264,0,0,0,1983,1.983
596,0.596,0.39390015602111816,0,0,0,1983,1.983
597,0.597,0.3942011296749115,0,0,0,1983,1.983
598,0.598,0.3946252763271332,0,0,0,1983,1.983
599,0.599,0.3952060043811798,0,0,0,1983,1.983
600,0.6,0.39581426978111267,0,0,0,1983,1.983
601,0.601,0.3964160978794098,0,0,0,1983,1.983
602,0.602,0.3967566192150116,0,0,0,1983,1.983
603,0.603,0.3969724476337433,0,0,0,1983,1.983
604,0.604,0.39719367027282715,0,0,0,1983,1.983
605,0.605,0.3973047435283661,0,0,0,1983,1.983
606,0.606,0.3972325325012207,0,0,0,1983,1.983
607,0.607,0.3971759080886841,0,0,0,1983,1.983
608,0.608,0.39681705832481384,0,0,0,1983,1.983
609,0.609,0.3963776230812073,0,0,0,1983,1.983
610,0.61,0.3960810899734497,0,0,0,1983,1.983
611,0.611,0.3959466516971588,0,0,0,1983,1.983
612,0.612,0.3958145081996918,0,0,0,1983,1.983
613,0.613,0.3957022726535797,0,0,0,1983,1.983
614,0.614,0.3956446647644043,0,0,0,1983,1.983
615,0.615,0.39540809392929077,0,0,0,1983,1.983
616,0.616,0.39512962102890015,0,0,0,1983,1.983
617,0.617,0.3951474130153656,0,0,0,1983,1.983
618,0.618,0.39539802074432373,0,0,0,1983,1.983
619,0.619,0.3957752287387848,0,0,0,1983,1.983
620,0.62,0.3962843716144562,0,0,0,1983,1.983
621,0.621,0.3967790901660919,0,0,0,1983,1.983
622,0.622,0.3973117470741272,0,0,0,1983,1.983
623,0.623,0.39793211221694946,0,0,0,1983,1.983
624,0.624,0.3985739052295685,0,0,0,1983,1.983
625,0.625,0.39904460310935974,0,0,0,1983,1.983
626,0.626,0.399234801530838,0,0,0,1983,1.983
627,0.627,0.3992382884025574,0,0,0,1983,1.983
628,0.628,0.39876192808151245,0,0,0,1983,1.983
629,0.629,0.3981415033340454,0,0,0,1983,1.983
630,0.63,0.39746248722076416,0,0,0,1983,1.983
631,0.631,0.3969590961933136,0,0,0,1983,1.983
632,0.632,0.39653193950653076,0,0,0,1983,1.983
633,0.633,0.3960702419281006,0,0,0,1983,1.983
634,0.634,0.39580458402633667,0,0,0,1983,1.983
635,0.635,0.3957045078277588,0,0,0,1983,1.983
636,0.636,0.3957446217536926,0,0,0,1983,1.983
637,0.637,0.3960478901863098,0,0,0,1983,1.983
638,0.638,0.3964684307575226,0,0,0,1983,1.983
639,0.639,0.3969861567020416,0,0,0,1983,1.983
640,0.64,0.3975050449371338,0,0,0,1983,1.983
641,0.641,0.3980481028556824,0,0,0,1983,1.983
642,0.642,0.39843499660491943,0,0,0,1983,1.983
643,0.643,0.39890870451927185,0,0,0,1983,1.983
644,0.644,0.39949342608451843,0,0,0,1983,1.983
645,0.645,0.39983078837394714,0,0,0,1983,1.983
646,0.646,0.39988142251968384,0,0,0,1983,1.983
647,0.647,0.39986544847488403,0,0,0,1983,1.983
648,0.648,0.399522602558136,0,0,0,1983,1.983
649,0.649,0.3990165591239929,0,0,0,1983,1.983
650,0.65,0.39854323863983154,0,0,0,1983,1.983
651,0.651,0.39819058775901794,0,0,0,1983,1.983
652,0.652,0.39766761660575867,0,0,0,1983,1.983
653,0.653,0.39710575342178345,0,0,0,1983,1.983
654,0.654,0.39664414525032043,0,0,0,1983,1.983
655,0.655,0.3961682617664337,0,0,0,1983,1.983
656,0.656,0.3956594169139862,0,0,0,1983,1.983
657,0.657,0.3954538404941559,0,0,0,1983,1.983
658,0.658,0.3954382836818695,0,0,0,1983,1.983
659,0.659,0.3955419957637787,0,0,0,1983,1.983
660,0.66,0.3956810235977173,0,0,0,1983,1.983
661,0.661,0.39567479491233826,0,0,0,1983,1.983
662,0.662,0.39653217792510986,0,0,0,1983,1.983
663,0.663,0.39759576320648193,0,0,0,1983,1.983
664,0.664,0.39876776933670044,0,0,0,1983,1.983
665,0.665,0.3998746871948242,0,0,0,1983,1.983
666,0.666,0.40012332797050476,0,0,0,1983,1.983
667,0.667,0.3997131884098053,0,0,0,1983,1.983
668,0.668,0.39874351024627686,0,0,0,1983,1.983
669,0.669,0.39770278334617615,0,0,0,1983,1.983
670,0.67,0.3966497778892517,0,0,0,1983,1.983
671,0.671,0.3958696722984314,0,0,0,1983,1.983
672,0.672,0.3951413631439209,0,0,0,1983,1.983
673,0.673,0.3948638141155243,0,0,0,1983,1.983
674,0.674,0.3953048884868622,0,0,0,1983,1.983
675,0.675,0.3957439363002777,0,0,0,1983,1.983
676,0.676,0.3962137699127197,0,0,0,1983,1.983
677,0.677,0.3967380225658417,0,0,0,1983,1.983
678,0.678,0.39626407623291016,0,0,0,1983,1.983
679,0.679,0.39534443616867065,0,0,0,1983,1.983
680,0.68,0.3944253921508789,0,0,0,1983,1.983
681,0.681,0.39359453320503235,0,0,0,1983,1.983
682,0.682,0.39301392436027527,0,0,0,1983,1.983
683,0.683,0.3926098942756653,0,0,0,1983,1.983
684,0.684,0.3922628164291382,0,0,0,1983,1.983
685,0.685,0.3919462561607361,0,0,0,1983,1.983
686,0.686,0.3916887938976288,0,0,0,1983,1.983
687,0.687,0.3915530741214752,0,0,0,1983,1.983
688,0.6880000000000001,0.3914758861064911,0,0,0,1983,1.983
689,0.6890000000000001,0.3914951682090759,0,0,0,1983,1.983
690,0.6900000000000001,0.3916594088077545,0,0,0,1983,1.983
691,0.6910000000000001,0.39214569330215454,0,0,0,1983,1.983
692,0.6920000000000001,0.3928883969783783,0,0,0,1983,1.983
693,0.6930000000000001,0.3938947319984436,0,0,0,1983,1.983
694,0.6940000000000001,0.39503633975982666,0,0,0,1983,1.983
695,0.6950000000000001,0.396299809217453,0,0,0,1983,1.983
696,0.6960000000000001,0.39781466126441956,0,0,0,1983,1.983
697,0.6970000000000001,0.3996230959892273,0,0,0,1983,1.983
698,0.6980000000000001,0.4016454219818115,0,0,0,1983,1.983
699,0.6990000000000001,0.4037714898586273,0,0,0,1983,1.983
700,0.7000000000000001,0.40582138299942017,0,0,0,1983,1.983
701,0.7010000000000001,0.40751340985298157,0,0,0,1983,1.983
702,0.7020000000000001,0.40899303555488586,0,0,0,1983,1.983
703,0.7030000000000001,0.410494863986969,0,0,0,1983,1.983
704,0.704,0.41191166639328003,0,0,0,1983,1.983
705,0.705,0.4131576716899872,0,0,0,1983,1.983
706,0.706,0.4142470061779022,0,0,0,1983,1.983
707,0.707,0.41504213213920593,0,0,0,1983,1.983
708,0.708,0.4154375195503235,0,0,0,1983,1.983
709,0.709,0.41556787490844727,0,0,0,1983,1.983
710,0.71,0.4156038463115692,0,0,0,1983,1.983
711,0.711,0.41546759009361267,0,0,0,1983,1.983
712,0.712,0.41529932618141174,0,0,0,1983,1.983
713,0.713,0.41494300961494446,0,0,0,1983,1.983
714,0.714,0.41443029046058655,0,0,0,1983,1.983
715,0.715,0.4136560559272766,0,0,0,1983,1.983
716,0.716,0.4126318097114563,0,0,0,1983,1.983
717,0.717,0.41180136799812317,0,0,0,1983,1.983
718,0.718,0.4110293686389923,0,0,0,1983,1.983
719,0.719,0.41027313470840454,0,0,0,1983,1.983
720,0.72,0.409507155418396,0,0,0,1983,1.983
721,0.721,0.40889960527420044,0,0,0,1983,1.983
722,0.722,0.408075213432312,0,0,0,1983,1.983
723,0.723,0.4070369303226471,0,0,0,1983,1.983
724,0.724,0.4060308039188385,0,0,0,1983,1.983
725,0.725,0.40478652715682983,0,0,0,1983,1.983
726,0.726,0.4034138321876526,0,0,0,1983,1.983
727,0.727,0.40204542875289917,0,0,0,1983,1.983
728,0.728,0.4004766345024109,0,0,0,1983,1.983
729,0.729,0.3988717496395111,0,0,0,1983,1.983
730,0.73,0.39738741517066956,0,0,0,1983,1.983
731,0.731,0.39585232734680176,0,0,0,1983,1.983
732,0.732,0.3946469724178314,0,0,0,1983,1.983
733,0.733,0.3937477171421051,0,0,0,1983,1.983
734,0.734,0.3930860161781311,0,0,0,1983,1.983
735,0.735,0.39229851961135864,0,0,0,1983,1.983
736,0.736,0.3916507661342621,0,0,0,1983,1.983
737,0.737,0.3912802040576935,0,0,0,1983,1.983
738,0.738,0.3910677433013916,0,0,0,1983,1.983
739,0.739,0.39103397727012634,0,0,0,1983,1.983
740,0.74,0.391074538230896,0,0,0,1983,1.983
741,0.741,0.3911202847957611,0,0,0,1983,1.983
742,0.742,0.39111849665641785,0,0,0,1983,1.983
743,0.743,0.39115819334983826,0,0,0,1983,1.983
744,0.744,0.39128270745277405,0,0,0,1983,1.983
745,0.745,0.39133986830711365,0,0,0,1983,1.983
746,0.746,0.39134636521339417,0,0,0,1983,1.983
747,0.747,0.3912428021430969,0,0,0,1983,1.983
748,0.748,0.3907546401023865,0,0,0,1983,1.983
749,0.749,0.39016443490982056,0,0,0,1983,1.983
750,0.75,0.38971227407455444,0,0,0,1983,1.983
751,0.751,0.38907450437545776,0,0,0,1983,1.983
752,0.752,0.38857266306877136,0,0,0,1983,1.983
753,0.753,0.38814935088157654,0,0,0,1983,1.983
754,0.754,0.38782617449760437,0,0,0,1983,1.983
755,0.755,0.38746264576911926,0,0,0,1983,1.983
756,0.756,0.38726896047592163,0,0,0,1983,1.983
757,0.757,0.3873947858810425,0,0,0,1983,1.983
758,0.758,0.3878447413444519,0,0,0,1983,1.983
759,0.759,0.38848087191581726,0,0,0,1983,1.983
760,0.76,0.3892227113246918,0,0,0,1983,1.983
761,0.761,0.389885276556015,0,0,0,1983,1.983
762,0.762,0.3904515504837036,0,0,0,1983,1.983
763,0.763,0.3910447657108307,0,0,0,1983,1.983
764,0.764,0.3916797935962677,0,0,0,1983,1.983
765,0.765,0.39220407605171204,0,0,0,1983,1.983
766,0.766,0.3925562798976898,0,0,0,1983,1.983
767,0.767,0.3929322361946106,0,0,0,1983,1.983
768,0.768,0.39313599467277527,0,0,0,1983,1.983
769,0.769,0.39327213168144226,0,0,0,1983,1.983
770,0.77,0.3934289515018463,0,0,0,1983,1.983
771,0.771,0.3936712443828583,0,0,0,1983,1.983
772,0.772,0.3937429189682007,0,0,0,1983,1.983
773,0.773,0.3936130404472351,0,0,0,1983,1.983
774,0.774,0.39341673254966736,0,0,0,1983,1.983
775,0.775,0.39304327964782715,0,0,0,1983,1.983
776,0.776,0.3925454020500183,0,0,0,1983,1.983
777,0.777,0.3922163248062134,0,0,0,1983,1.983
778,0.778,0.3920552134513855,0,0,0,1983,1.983
779,0.779,0.39197757840156555,0,0,0,1983,1.983
780,0.78,0.391901433467865,0,0,0,1983,1.983
781,0.781,0.39177316427230835,0,0,0,1983,1.983
782,0.782,0.3918037712574005,0,0,0,1983,1.983
783,0.783,0.39216557145118713,0,0,0,1983,1.983
784,0.784,0.3925679326057434,0,0,0,1983,1.983
785,0.785,0.39288195967674255,0,0,0,1983,1.983
786,0.786,0.3931400179862976,0,0,0,1983,1.983
787,0.787,0.39321020245552063,0,0,0,1983,1.983
788,0.788,0.39305543899536133,0,0,0,1983,1.983
789,0.789,0.3929094672203064,0,0,0,1983,1.983
790,0.79,0.392795205116272,0,0,0,1983,1.983
791,0.791,0.3926888406276703,0,0,0,1983,1.983
792,0.792,0.3927040100097656,0,0,0,1983,1.983
793,0.793,0.392863005399704,0,0,0,1983,1.983
794,0.794,0.39295998215675354,0,0,0,1983,1.983
795,0.795,0.3930659294128418,0,0,0,1983,1.983
796,0.796,0.3931443691253662,0,0,0,1983,1.983
797,0.797,0.3933425545692444,0,0,0,1983,1.983
798,0.798,0.39358898997306824,0,0,0,1983,1.983
799,0.799,0.3938693106174469,0,0,0,1983,1.983
800,0.8,0.39419716596603394,0,0,0,1983,1.983
801,0.801,0.3944286108016968,0,0,0,1983,1.983
802,0.802,0.39465105533599854,0,0,0,1983,1.983
803,0.803,0.3950915038585663,0,0,0,1983,1.983
804,0.804,0.39550405740737915,0,0,0,1983,1.983
805,0.805,0.395743191242218,0,0,0,1983,1.983
806,0.806,0.39576858282089233,0,0,0,1983,1.983
807,0.807,0.39592117071151733,0,0,0,1983,1.983
808,0.808,0.39582476019859314,0,0,0,1983,1.983
809,0.809,0.3955972492694855,0,0,0,1983,1.983
810,0.81,0.3954969048500061,0,0,0,1983,1.983
811,0.811,0.395350843667984,0,0,0,1983,1.983
812,0.812,0.3951247036457062,0,0,0,1983,1.983
813,0.8130000000000001,0.3950274884700775,0,0,0,1983,1.983
814,0.8140000000000001,0.39504751563072205,0,0,0,1983,1.983
815,0.8150000000000001,0.3950146734714508,0,0,0,1983,1.983
816,0.8160000000000001,0.39486029744148254,0,0,0,1983,1.983
817,0.8170000000000001,0.39488476514816284,0,0,0,1983,1.983
818,0.8180000000000001,0.39506611227989197,0,0,0,1983,1.983
819,0.8190000000000001,0.39533352851867676,0,0,0,1983,1.983
820,0.8200000000000001,0.39553889632225037,0,0,0,1983,1.983
821,0.8210000000000001,0.39587339758872986,0,0,0,1983,1.983
822,0.8220000000000001,0.39629703760147095,0,0,0,1983,1.983
823,0.8230000000000001,0.3967025578022003,0,0,0,1983,1.983
824,0.8240000000000001,0.39702242612838745,0,0,0,1983,1.983
825,0.8250000000000001,0.3971942067146301,0,0,0,1983,1.983
826,0.8260000000000001,0.397190123796463,0,0,0,1983,1.983
827,0.8270000000000001,0.39701732993125916,0,0,0,1983,1.983
828,0.8280000000000001,0.39641866087913513,0,0,0,1983,1.983
829,0.8290000000000001,0.395790159702301,0,0,0,1983,1.983
830,0.8300000000000001,0.3953501284122467,0,0,0,1983,1.983
831,0.8310000000000001,0.39510518312454224,0,0,0,1983,1.983
832,0.8320000000000001,0.3949803411960602,0,0,0,1983,1.983
833,0.833,0.3948277235031128,0,0,0,1983,1.983
834,0.834,0.3948960602283478,0,0,0,1983,1.983
835,0.835,0.39488422870635986,0,0,0,1983,1.983
836,0.836,0.39489415287971497,0,0,0,1983,1.983
837,0.837,0.39506030082702637,0,0,0,1983,1.983
838,0.838,0.3952963650226593,0,0,0,1983,1.983
839,0.839,0.3955496847629547,0,0,0,1983,1.983
840,0.84,0.39571499824523926,0,0,0,1983,1.983
841,0.841,0.3958173096179962,0,0,0,1983,1.983
842,0.842,0.3958587050437927,0,0,0,1983,1.983
843,0.843,0.3959801495075226,0,0,0,1983,1.983
844,0.844,0.3960060179233551,0,0,0,1983,1.983
845,0.845,0.3959283232688904,0,0,0,1983,1.983
846,0.846,0.3956071436405182,0,0,0,1983,1.983
847,0.847,0.3953082859516144,0,0,0,1983,1.983
848,0.848,0.39482581615448,0,0,0,1983,1.983
849,0.849,0.3943129777908325,0,0,0,1983,1.983
850,0.85,0.393861323595047,0,0,0,1983,1.983
851,0.851,0.39333346486091614,0,0,0,1983,1.983
852,0.852,0.39287489652633667,0,0,0,1983,1.983
853,0.853,0.3925337493419647,0,0,0,1983,1.983
854,0.854,0.39243200421333313,0,0,0,1983,1.983
855,0.855,0.39219945669174194,0,0,0,1983,1.983
856,0.856,0.3919672667980194,0,0,0,1983,1.983
857,0.857,0.39194944500923157,0,0,0,1983,1.983
858,0.858,0.39221227169036865,0,0,0,1983,1.983
859,0.859,0.39271241426467896,0,0,0,1983,1.983
860,0.86,0.3932251036167145,0,0,0,1983,1.983
861,0.861,0.39378491044044495,0,0,0,1983,1.983
862,0.862,0.39439618587493896,0,0,0,1983,1.983
863,0.863,0.39508309960365295,0,0,0,1983,1.983
864,0.864,0.39580512046813965,0,0,0,1983,1.983
865,0.865,0.39637088775634766,0,0,0,1983,1.983
866,0.866,0.3967275619506836,0,0,0,1983,1.983
867,0.867,0.3968484401702881,0,0,0,1983,1.983
868,0.868,0.396587997674942,0,0,0,1983,1.983
869,0.869,0.3961823284626007,0,0,0,1983,1.983
870,0.87,0.39572393894195557,0,0,0,1983,1.983
871,0.871,0.39519208669662476,0,0,0,1983,1.983
872,0.872,0.39466390013694763,0,0,0,1983,1.983
873,0.873,0.394045889377594,0,0,0,1983,1.983
874,0.874,0.39337867498397827,0,0,0,1983,1.983
875,0.875,0.39254462718963623,0,0,0,1983,1.983
876,0.876,0.39252957701683044,0,0,0,1983,1.983
877,0.877,0.3933129608631134,0,0,0,1983,1.983
878,0.878,0.39434048533439636,0,0,0,1983,1.983
879,0.879,0.3951740562915802,0,0,0,1983,1.983
880,0.88,0.39478209614753723,0,0,0,1983,1.983
881,0.881,0.3940202593803406,0,0,0,1983,1.983
882,0.882,0.3933124840259552,0,0,0,1983,1.983
883,0.883,0.3929593861103058,0,0,0,1983,1.983
884,0.884,0.39300358295440674,0,0,0,1983,1.983
885,0.885,0.3933909833431244,0,0,0,1983,1.983
886,0.886,0.3938504755496979,0,0,0,1983,1.983
887,0.887,0.3941901624202728,0,0,0,1983,1.983
888,0.888,0.39426493644714355,0,0,0,1983,1.983
889,0.889,0.3943862318992615,0,0,0,1983,1.983
890,0.89,0.3943663239479065,0,0,0,1983,1.983
891,0.891,0.3944056034088135,0,0,0,1983,1.983
892,0.892,0.3944854438304901,0,0,0,1983,1.983
893,0.893,0.39528727531433105,0,0,0,1983,1.983
894,0.894,0.3955896496772766,0,0,0,1983,1.983
895,0.895,0.396280974149704,0,0,0,1983,1.983
896,0.896,0.3968128561973572,0,0,0,1983,1.983
897,0.897,0.3969459533691406,0,0,0,1983,1.983
898,0.898,0.3969353139400482,0,0,0,1983,1.983
899,0.899,0.3970983028411865,0,0,0,1983,1.983
900,0.9,0.3971983790397644,0,0,0,1983,1.983
901,0.901,0.39733874797821045,0,0,0,1983,1.983
902,0.902,0.39735767245292664,0,0,0,1983,1.983
903,0.903,0.39730048179626465,0,0,0,1983,1.983
904,0.904,0.39731574058532715,0,0,0,1983,1.983
905,0.905,0.39748531579971313,0,0,0,1983,1.983
906,0.906,0.3977195620536804,0,0,0,1983,1.983
907,0.907,0.3977775275707245,0,0,0,1983,1.983
908,0.908,0.3974643647670746,0,0,0,1983,1.983
909,0.909,0.3972075879573822,0,0,0,1983,1.983
910,0.91,0.39689403772354126,0,0,0,1983,1.983
911,0.911,0.3965541422367096,0,0,0,1983,1.983
912,0.912,0.39623183012008667,0,0,0,1983,1.983
913,0.913,0.3959631025791168,0,0,0,1983,1.983
914,0.914,0.3958972990512848,0,0,0,1983,1.983
915,0.915,0.39590123295783997,0,0,0,1983,1.983
916,0.916,0.3958144187927246,0,0,0,1983,1.983
917,0.917,0.39577627182006836,0,0,0,1983,1.983
918,0.918,0.3958072066307068,0,0,0,1983,1.983
919,0.919,0.3959870934486389,0,0,0,1983,1.983
920,0.92,0.39609017968177795,0,0,0,1983,1.983
921,0.921,0.3959500789642334,0,0,0,1983,1.983
922,0.922,0.3958476185798645,0,0,0,1983,1.983
923,0.923,0.3956875503063202,0,0,0,1983,1.983
924,0.924,0.395647257566452,0,0,0,1983,1.983
925,0.925,0.3957454264163971,0,0,0,1983,1.983
926,0.926,0.3957369327545166,0,0,0,1983,1.983
927,0.927,0.39564248919487,0,0,0,1983,1.983
928,0.928,0.39526665210723877,0,0,0,1983,1.983
929,0.929,0.3948727250099182,0,0,0,1983,1.983
930,0.93,0.39437422156333923,0,0,0,1983,1.983
931,0.931,0.3938911259174347,0,0,0,1983,1.983
932,0.932,0.39349469542503357,0,0,0,1983,1.983
933,0.933,0.3930812478065491,0,0,0,1983,1.983
934,0.934,0.3927883803844452,0,0,0,1983,1.983
935,0.935,0.39248985052108765,0,0,0,1983,1.983
936,0.936,0.3922294080257416,0,0,0,1983,1.983
937,0.937,0.39220699667930603,0,0,0,1983,1.983
938,0.9380000000000001,0.3923318684101105,0,0,0,1983,1.983
939,0.9390000000000001,0.3925820589065552,0,0,0,1983,1.983
940,0.9400000000000001,0.3927881419658661,0,0,0,1983,1.983
941,0.9410000000000001,0.3929907977581024,0,0,0,1983,1.983
942,0.9420000000000001,0.3932112753391266,0,0,0,1983,1.983
943,0.9430000000000001,0.39343422651290894,0,0,0,1983,1.983
944,0.9440000000000001,0.39360082149505615,0,0,0,1983,1.983
945,0.9450000000000001,0.3938444256782532,0,0,0,1983,1.983
946,0.9460000000000001,0.39413002133369446,0,0,0,1983,1.983
947,0.9470000000000001,0.39439982175827026,0,0,0,1983,1.983
948,0.9480000000000001,0.3943774402141571,0,0,0,1983,1.983
949,0.9490000000000001,0.39440271258354187,0,0,0,1983,1.983
950,0.9500000000000001,0.39441636204719543,0,0,0,1983,1.983
951,0.9510000000000001,0.394334614276886,0,0,0,1983,1.983
952,0.9520000000000001,0.39414119720458984,0,0,0,1983,1.983
953,0.9530000000000001,0.3938088119029999,0,0,0,1983,1.983
954,0.9540000000000001,0.39345836639404297,0,0,0,1983,1.983
955,0.9550000000000001,0.39291858673095703,0,0,0,1983,1.983
956,0.9560000000000001,0.3924972414970398,0,0,0,1983,1.983
957,0.9570000000000001,0.39233964681625366,0,0,0,1983,1.983
958,0.9580000000000001,0.39229416847229004,0,0,0,1983,1.983
959,0.9590000000000001,0.39243847131729126,0,0,0,1983,1.983
960,0.96,0.3926212787628174,0,0,0,1983,1.983
961,0.961,0.39257630705833435,0,0,0,1983,1.983
962,0.962,0.39255189895629883,0,0,0,1983,1.983
963,0.963,0.3927542269229889,0,0,0,1983,1.983
964,0.964,0.393126904964447,0,0,0,1983,1.983
965,0.965,0.39360103011131287,0,0,0,1983,1.983
966,0.966,0.3941723108291626,0,0,0,1983,1.983
967,0.967,0.3947277069091797,0,0,0,1983,1.983
968,0.968,0.3950960040092468,0,0,0,1983,1.983
