time_index,time_s,prob_disrupt,streak,pred_disruptive,triggered,trigger_index,trigger_time_s
542,0.542,0.4474596381187439,0,0,0,-1,
543,0.543,0.4463501274585724,0,0,0,-1,
544,0.544,0.4452166259288788,0,0,0,-1,
545,0.545,0.44388630986213684,0,0,0,-1,
546,0.546,0.44226768612861633,0,0,0,-1,
547,0.547,0.4404519498348236,0,0,0,-1,
548,0.548,0.43836474418640137,0,0,0,-1,
549,0.549,0.43594804406166077,0,0,0,-1,
550,0.55,0.4336300194263458,0,0,0,-1,
551,0.551,0.43136152625083923,0,0,0,-1,
552,0.552,0.4291922152042389,0,0,0,-1,
553,0.553,0.4268515706062317,0,0,0,-1,
554,0.554,0.4239564836025238,0,0,0,-1,
555,0.555,0.4210140109062195,0,0,0,-1,
556,0.556,0.41819730401039124,0,0,0,-1,
557,0.557,0.41563302278518677,0,0,0,-1,
558,0.558,0.4137879014015198,0,0,0,-1,
559,0.559,0.4122406840324402,0,0,0,-1,
560,0.56,0.4106951653957367,0,0,0,-1,
561,0.561,0.409072607755661,0,0,0,-1,
562,0.562,0.4077935516834259,0,0,0,-1,
563,0.5630000000000001,0.4069463312625885,0,0,0,-1,
564,0.5640000000000001,0.4062846601009369,0,0,0,-1,
565,0.5650000000000001,0.40586093068122864,0,0,0,-1,
566,0.5660000000000001,0.40538302063941956,0,0,0,-1,
567,0.5670000000000001,0.4049918055534363,0,0,0,-1,
568,0.5680000000000001,0.40427812933921814,0,0,0,-1,
569,0.5690000000000001,0.40332701802253723,0,0,0,-1,
570,0.5700000000000001,0.4026459753513336,0,0,0,-1,
571,0.5710000000000001,0.402071088552475,0,0,0,-1,
572,0.5720000000000001,0.401659220457077,0,0,0,-1,
573,0.5730000000000001,0.40117838978767395,0,0,0,-1,
574,0.5740000000000001,0.4002891480922699,0,0,0,-1,
575,0.5750000000000001,0.3995864689350128,0,0,0,-1,
576,0.5760000000000001,0.3992697596549988,0,0,0,-1,
577,0.577,0.39919161796569824,0,0,0,-1,
578,0.578,0.3995213806629181,0,0,0,-1,
579,0.579,0.3999199867248535,0,0,0,-1,
580,0.58,0.4001302123069763,0,0,0,-1,
581,0.581,0.40025851130485535,0,0,0,-1,
582,0.582,0.40058091282844543,0,0,0,-1,
583,0.583,0.40099036693573,0,0,0,-1,
584,0.584,0.40143945813179016,0,0,0,-1,
585,0.585,0.4018585681915283,0,0,0,-1,
586,0.586,0.4022682309150696,0,0,0,-1,
587,0.587,0.4024006724357605,0,0,0,-1,
588,0.588,0.40231481194496155,0,0,0,-1,
589,0.589,0.4021562337875366,0,0,0,-1,
590,0.59,0.4022606313228607,0,0,0,-1,
591,0.591,0.40254509449005127,0,0,0,-1,
592,0.592,0.40288209915161133,0,0,0,-1,
593,0.593,0.4033260643482208,0,0,0,-1,
594,0.594,0.4035666286945343,0,0,0,-1,
595,0.595,0.4038849472999573,0,0,0,-1,
596,0.596,0.4041609466075897,0,0,0,-1,
597,0.597,0.40470123291015625,0,0,0,-1,
598,0.598,0.4056099057197571,0,0,0,-1,
599,0.599,0.40668851137161255,0,0,0,-1,
600,0.6,0.4077891707420349,0,0,0,-1,
601,0.601,0.4086906313896179,0,0,0,-1,
602,0.602,0.4096287190914154,0,0,0,-1,
603,0.603,0.4105437397956848,0,0,0,-1,
604,0.604,0.41128456592559814,0,0,0,-1,
605,0.605,0.4117054045200348,0,0,0,-1,
606,0.606,0.4117192327976227,0,0,0,-1,
607,0.607,0.41150736808776855,0,0,0,-1,
608,0.608,0.4109627604484558,0,0,0,-1,
609,0.609,0.4102732539176941,0,0,0,-1,
610,0.61,0.4099212884902954,0,0,0,-1,
611,0.611,0.40986379981040955,0,0,0,-1,
612,0.612,0.4098502993583679,0,0,0,-1,
613,0.613,0.4097123444080353,0,0,0,-1,
614,0.614,0.40932032465934753,0,0,0,-1,
615,0.615,0.4091627895832062,0,0,0,-1,
616,0.616,0.409252405166626,0,0,0,-1,
617,0.617,0.40943050384521484,0,0,0,-1,
618,0.618,0.40997689962387085,0,0,0,-1,
619,0.619,0.41039004921913147,0,0,0,-1,
620,0.62,0.41070061922073364,0,0,0,-1,
621,0.621,0.41075968742370605,0,0,0,-1,
622,0.622,0.41096314787864685,0,0,0,-1,
623,0.623,0.4112391769886017,0,0,0,-1,
624,0.624,0.4119805097579956,0,0,0,-1,
625,0.625,0.4127770662307739,0,0,0,-1,
626,0.626,0.41331401467323303,0,0,0,-1,
627,0.627,0.41366124153137207,0,0,0,-1,
628,0.628,0.4137182831764221,0,0,0,-1,
629,0.629,0.4136910140514374,0,0,0,-1,
630,0.63,0.41374534368515015,0,0,0,-1,
631,0.631,0.4142661690711975,0,0,0,-1,
632,0.632,0.41490495204925537,0,0,0,-1,
633,0.633,0.41535598039627075,0,0,0,-1,
634,0.634,0.4156356453895569,0,0,0,-1,
635,0.635,0.4160260558128357,0,0,0,-1,
636,0.636,0.4164486229419708,0,0,0,-1,
637,0.637,0.41691747307777405,0,0,0,-1,
638,0.638,0.41730648279190063,0,0,0,-1,
639,0.639,0.4173223674297333,0,0,0,-1,
640,0.64,0.41707202792167664,0,0,0,-1,
641,0.641,0.41655418276786804,0,0,0,-1,
642,0.642,0.416104793548584,0,0,0,-1,
643,0.643,0.4157528281211853,0,0,0,-1,
644,0.644,0.4157487750053406,0,0,0,-1,
645,0.645,0.41571977734565735,0,0,0,-1,
646,0.646,0.4155590832233429,0,0,0,-1,
647,0.647,0.41535064578056335,0,0,0,-1,
648,0.648,0.4150862693786621,0,0,0,-1,
649,0.649,0.41502487659454346,0,0,0,-1,
650,0.65,0.41498133540153503,0,0,0,-1,
651,0.651,0.4149378538131714,0,0,0,-1,
652,0.652,0.41497817635536194,0,0,0,-1,
653,0.653,0.41502565145492554,0,0,0,-1,
654,0.654,0.4149736762046814,0,0,0,-1,
655,0.655,0.41517937183380127,0,0,0,-1,
656,0.656,0.4156567454338074,0,0,0,-1,
657,0.657,0.4162912368774414,0,0,0,-1,
658,0.658,0.4169231057167053,0,0,0,-1,
659,0.659,0.41740190982818604,0,0,0,-1,
660,0.66,0.41756606101989746,0,0,0,-1,
661,0.661,0.41735613346099854,0,0,0,-1,
662,0.662,0.4169734716415405,0,0,0,-1,
663,0.663,0.4167410433292389,0,0,0,-1,
664,0.664,0.41677290201187134,0,0,0,-1,
665,0.665,0.4167845547199249,0,0,0,-1,
666,0.666,0.41643983125686646,0,0,0,-1,
667,0.667,0.4158616065979004,0,0,0,-1,
668,0.668,0.4150219261646271,0,0,0,-1,
669,0.669,0.41387784481048584,0,0,0,-1,
670,0.67,0.41264835000038147,0,0,0,-1,
671,0.671,0.4113592803478241,0,0,0,-1,
672,0.672,0.41039031744003296,0,0,0,-1,
673,0.673,0.4098123610019684,0,0,0,-1,
674,0.674,0.40912926197052,0,0,0,-1,
675,0.675,0.4087425172328949,0,0,0,-1,
676,0.676,0.4087929427623749,0,0,0,-1,
677,0.677,0.4090994894504547,0,0,0,-1,
678,0.678,0.40980064868927,0,0,0,-1,
679,0.679,0.4107983708381653,0,0,0,-1,
680,0.68,0.41185179352760315,0,0,0,-1,
681,0.681,0.41275733709335327,0,0,0,-1,
682,0.682,0.4138294756412506,0,0,0,-1,
683,0.683,0.4151760935783386,0,0,0,-1,
684,0.684,0.41644591093063354,0,0,0,-1,
685,0.685,0.41743606328964233,0,0,0,-1,
686,0.686,0.4179544746875763,0,0,0,-1,
687,0.687,0.41799497604370117,0,0,0,-1,
688,0.6880000000000001,0.41751375794410706,0,0,0,-1,
689,0.6890000000000001,0.41702061891555786,0,0,0,-1,
690,0.6900000000000001,0.41683873534202576,0,0,0,-1,
691,0.6910000000000001,0.41670912504196167,0,0,0,-1,
692,0.6920000000000001,0.4165080189704895,0,0,0,-1,
693,0.6930000000000001,0.4162604808807373,0,0,0,-1,
694,0.6940000000000001,0.41588976979255676,0,0,0,-1,
695,0.6950000000000001,0.4158238470554352,0,0,0,-1,
696,0.6960000000000001,0.4159553349018097,0,0,0,-1,
697,0.6970000000000001,0.41631561517715454,0,0,0,-1,
698,0.6980000000000001,0.4171680212020874,0,0,0,-1,
699,0.6990000000000001,0.41803067922592163,0,0,0,-1,
700,0.7000000000000001,0.4187750518321991,0,0,0,-1,
701,0.7010000000000001,0.4193981885910034,0,0,0,-1,
702,0.7020000000000001,0.4199678301811218,0,0,0,-1,
703,0.7030000000000001,0.42042243480682373,0,0,0,-1,
704,0.704,0.42072099447250366,0,0,0,-1,
705,0.705,0.4204667806625366,0,0,0,-1,
706,0.706,0.4196435809135437,0,0,0,-1,
707,0.707,0.41848039627075195,0,0,0,-1,
708,0.708,0.4168577194213867,0,0,0,-1,
709,0.709,0.4151225984096527,0,0,0,-1,
710,0.71,0.41378170251846313,0,0,0,-1,
711,0.711,0.41258934140205383,0,0,0,-1,
712,0.712,0.41166406869888306,0,0,0,-1,
713,0.713,0.4108981490135193,0,0,0,-1,
714,0.714,0.41014793515205383,0,0,0,-1,
715,0.715,0.40968579053878784,0,0,0,-1,
716,0.716,0.4093586206436157,0,0,0,-1,
717,0.717,0.40929582715034485,0,0,0,-1,
718,0.718,0.40974876284599304,0,0,0,-1,
719,0.719,0.41013437509536743,0,0,0,-1,
720,0.72,0.41036736965179443,0,0,0,-1,
721,0.721,0.4104105532169342,0,0,0,-1,
722,0.722,0.41060444712638855,0,0,0,-1,
723,0.723,0.4109439551830292,0,0,0,-1,
724,0.724,0.4113028049468994,0,0,0,-1,
725,0.725,0.41165393590927124,0,0,0,-1,
726,0.726,0.41174110770225525,0,0,0,-1,
727,0.727,0.41174525022506714,0,0,0,-1,
728,0.728,0.4114820957183838,0,0,0,-1,
729,0.729,0.41113582253456116,0,0,0,-1,
730,0.73,0.4107540547847748,0,0,0,-1,
731,0.731,0.4102931022644043,0,0,0,-1,
732,0.732,0.4099881947040558,0,0,0,-1,
733,0.733,0.40976202487945557,0,0,0,-1,
734,0.734,0.4091678559780121,0,0,0,-1,
735,0.735,0.4087972640991211,0,0,0,-1,
736,0.736,0.40861159563064575,0,0,0,-1,
737,0.737,0.40866339206695557,0,0,0,-1,
738,0.738,0.409036785364151,0,0,0,-1,
739,0.739,0.40922749042510986,0,0,0,-1,
740,0.74,0.4092850387096405,0,0,0,-1,
741,0.741,0.40916717052459717,0,0,0,-1,
742,0.742,0.40926897525787354,0,0,0,-1,
743,0.743,0.40954431891441345,0,0,0,-1,
744,0.744,0.4102317690849304,0,0,0,-1,
745,0.745,0.41105249524116516,0,0,0,-1,
746,0.746,0.4116085171699524,0,0,0,-1,
747,0.747,0.41204211115837097,0,0,0,-1,
748,0.748,0.4122666120529175,0,0,0,-1,
749,0.749,0.412353515625,0,0,0,-1,
750,0.75,0.4127860367298126,0,0,0,-1,
751,0.751,0.4131007194519043,0,0,0,-1,
752,0.752,0.41333070397377014,0,0,0,-1,
753,0.753,0.41333845257759094,0,0,0,-1,
754,0.754,0.41305777430534363,0,0,0,-1,
755,0.755,0.4127463102340698,0,0,0,-1,
756,0.756,0.4127044677734375,0,0,0,-1,
757,0.757,0.412801593542099,0,0,0,-1,
758,0.758,0.4132266640663147,0,0,0,-1,
759,0.759,0.4134330451488495,0,0,0,-1,
760,0.76,0.4136509895324707,0,0,0,-1,
761,0.761,0.41367852687835693,0,0,0,-1,
762,0.762,0.4135514497756958,0,0,0,-1,
763,0.763,0.4134804308414459,0,0,0,-1,
764,0.764,0.41379353404045105,0,0,0,-1,
765,0.765,0.41408056020736694,0,0,0,-1,
766,0.766,0.41394639015197754,0,0,0,-1,
767,0.767,0.41354629397392273,0,0,0,-1,
768,0.768,0.4130314588546753,0,0,0,-1,
769,0.769,0.41246500611305237,0,0,0,-1,
770,0.77,0.4123281240463257,0,0,0,-1,
771,0.771,0.4123022258281708,0,0,0,-1,
772,0.772,0.41230228543281555,0,0,0,-1,
773,0.773,0.41214993596076965,0,0,0,-1,
774,0.774,0.4118715822696686,0,0,0,-1,
775,0.775,0.4117668867111206,0,0,0,-1,
776,0.776,0.4118732810020447,0,0,0,-1,
777,0.777,0.4122321605682373,0,0,0,-1,
778,0.778,0.41274401545524597,0,0,0,-1,
779,0.779,0.4132806956768036,0,0,0,-1,
780,0.78,0.4137025773525238,0,0,0,-1,
781,0.781,0.41389957070350647,0,0,0,-1,
782,0.782,0.4141469895839691,0,0,0,-1,
783,0.783,0.41432881355285645,0,0,0,-1,
784,0.784,0.4146448075771332,0,0,0,-1,
785,0.785,0.4148607850074768,0,0,0,-1,
786,0.786,0.41473132371902466,0,0,0,-1,
787,0.787,0.4146198034286499,0,0,0,-1,
788,0.788,0.41461145877838135,0,0,0,-1,
789,0.789,0.4145824909210205,0,0,0,-1,
790,0.79,0.41482722759246826,0,0,0,-1,
791,0.791,0.4152819812297821,0,0,0,-1,
792,0.792,0.4158291518688202,0,0,0,-1,
793,0.793,0.416500061750412,0,0,0,-1,
794,0.794,0.4169459939002991,0,0,0,-1,
795,0.795,0.41740474104881287,0,0,0,-1,
796,0.796,0.41795045137405396,0,0,0,-1,
797,0.797,0.4184950590133667,0,0,0,-1,
798,0.798,0.41917750239372253,0,0,0,-1,
799,0.799,0.41959959268569946,0,0,0,-1,
800,0.8,0.4195600748062134,0,0,0,-1,
801,0.801,0.41883331537246704,0,0,0,-1,
802,0.802,0.41803425550460815,0,0,0,-1,
803,0.803,0.4172593951225281,0,0,0,-1,
804,0.804,0.4166199564933777,0,0,0,-1,
805,0.805,0.4158132076263428,0,0,0,-1,
806,0.806,0.41478702425956726,0,0,0,-1,
807,0.807,0.41351351141929626,0,0,0,-1,
808,0.808,0.4121323525905609,0,0,0,-1,
809,0.809,0.41081205010414124,0,0,0,-1,
810,0.81,0.4100814759731293,0,0,0,-1,
811,0.811,0.40964463353157043,0,0,0,-1,
812,0.812,0.40950635075569153,0,0,0,-1,
813,0.8130000000000001,0.40954697132110596,0,0,0,-1,
814,0.8140000000000001,0.4095299243927002,0,0,0,-1,
815,0.8150000000000001,0.409862756729126,0,0,0,-1,
816,0.8160000000000001,0.41050463914871216,0,0,0,-1,
817,0.8170000000000001,0.41114816069602966,0,0,0,-1,
818,0.8180000000000001,0.4118685722351074,0,0,0,-1,
819,0.8190000000000001,0.4121536612510681,0,0,0,-1,
820,0.8200000000000001,0.41231054067611694,0,0,0,-1,
821,0.8210000000000001,0.41224363446235657,0,0,0,-1,
822,0.8220000000000001,0.41234418749809265,0,0,0,-1,
823,0.8230000000000001,0.4126790165901184,0,0,0,-1,
824,0.8240000000000001,0.41302481293678284,0,0,0,-1,
825,0.8250000000000001,0.4132331311702728,0,0,0,-1,
826,0.8260000000000001,0.4133361577987671,0,0,0,-1,
827,0.8270000000000001,0.41327354311943054,0,0,0,-1,
828,0.8280000000000001,0.4130401611328125,0,0,0,-1,
829,0.8290000000000001,0.41246137022972107,0,0,0,-1,
830,0.8300000000000001,0.41205906867980957,0,0,0,-1,
831,0.8310000000000001,0.41191694140434265,0,0,0,-1,
832,0.8320000000000001,0.41186437010765076,0,0,0,-1,
833,0.833,0.4117588400840759,0,0,0,-1,
834,0.834,0.41133853793144226,0,0,0,-1,
835,0.835,0.4112708568572998,0,0,0,-1,
836,0.836,0.4115028381347656,0,0,0,-1,
837,0.837,0.41176965832710266,0,0,0,-1,
838,0.838,0.4122464954853058,0,0,0,-1,
839,0.839,0.4125431478023529,0,0,0,-1,
840,0.84,0.4126255512237549,0,0,0,-1,
841,0.841,0.4126596748828888,0,0,0,-1,
842,0.842,0.4128747880458832,0,0,0,-1,
843,0.843,0.4131183624267578,0,0,0,-1,
844,0.844,0.41368016600608826,0,0,0,-1,
845,0.845,0.41425031423568726,0,0,0,-1,
846,0.846,0.41479888558387756,0,0,0,-1,
847,0.847,0.4151066541671753,0,0,0,-1,
848,0.848,0.4150574505329132,0,0,0,-1,
849,0.849,0.4148429036140442,0,0,0,-1,
850,0.85,0.41461923718452454,0,0,0,-1,
851,0.851,0.41424039006233215,0,0,0,-1,
852,0.852,0.41397741436958313,0,0,0,-1,
853,0.853,0.4138302803039551,0,0,0,-1,
854,0.854,0.4134744107723236,0,0,0,-1,
855,0.855,0.41334086656570435,0,0,0,-1,
856,0.856,0.41337838768959045,0,0,0,-1,
857,0.857,0.41372382640838623,0,0,0,-1,
858,0.858,0.41463908553123474,0,0,0,-1,
859,0.859,0.41534581780433655,0,0,0,-1,
860,0.86,0.4156339168548584,0,0,0,-1,
861,0.861,0.4156845808029175,0,0,0,-1,
862,0.862,0.41571494936943054,0,0,0,-1,
863,0.863,0.41551148891448975,0,0,0,-1,
864,0.864,0.41552406549453735,0,0,0,-1,
865,0.865,0.4154241383075714,0,0,0,-1,
866,0.866,0.4150907099246979,0,0,0,-1,
867,0.867,0.41451582312583923,0,0,0,-1,
868,0.868,0.41397184133529663,0,0,0,-1,
869,0.869,0.4137412905693054,0,0,0,-1,
870,0.87,0.4139690697193146,0,0,0,-1,
871,0.871,0.4141283929347992,0,0,0,-1,
872,0.872,0.4140844941139221,0,0,0,-1,
873,0.873,0.4138864278793335,0,0,0,-1,
874,0.874,0.41359996795654297,0,0,0,-1,
875,0.875,0.4133300483226776,0,0,0,-1,
876,0.876,0.4131391644477844,0,0,0,-1,
877,0.877,0.41311755776405334,0,0,0,-1,
878,0.878,0.4133875072002411,0,0,0,-1,
879,0.879,0.41347578167915344,0,0,0,-1,
880,0.88,0.41330793499946594,0,0,0,-1,
881,0.881,0.41295990347862244,0,0,0,-1,
882,0.882,0.41287171840667725,0,0,0,-1,
883,0.883,0.4130762815475464,0,0,0,-1,
884,0.884,0.41334033012390137,0,0,0,-1,
885,0.885,0.4135729670524597,0,0,0,-1,
886,0.886,0.4138789474964142,0,0,0,-1,
887,0.887,0.4139062464237213,0,0,0,-1,
888,0.888,0.41354840993881226,0,0,0,-1,
889,0.889,0.41329583525657654,0,0,0,-1,
890,0.89,0.41313236951828003,0,0,0,-1,
891,0.891,0.4129076898097992,0,0,0,-1,
892,0.892,0.41275718808174133,0,0,0,-1,
893,0.893,0.412504643201828,0,0,0,-1,
894,0.894,0.41184160113334656,0,0,0,-1,
895,0.895,0.411426305770874,0,0,0,-1,
896,0.896,0.4111877679824829,0,0,0,-1,
897,0.897,0.4110521674156189,0,0,0,-1,
898,0.898,0.41133201122283936,0,0,0,-1,
899,0.899,0.4114733338356018,0,0,0,-1,
900,0.9,0.41128775477409363,0,0,0,-1,
901,0.901,0.41097331047058105,0,0,0,-1,
902,0.902,0.41082727909088135,0,0,0,-1,
903,0.903,0.41084468364715576,0,0,0,-1,
904,0.904,0.41108688712120056,0,0,0,-1,
905,0.905,0.41126933693885803,0,0,0,-1,
906,0.906,0.4113330543041229,0,0,0,-1,
907,0.907,0.4111894965171814,0,0,0,-1,
908,0.908,0.4109257459640503,0,0,0,-1,
909,0.909,0.4107276499271393,0,0,0,-1,
910,0.91,0.41094672679901123,0,0,0,-1,
911,0.911,0.41142603754997253,0,0,0,-1,
912,0.912,0.41209352016448975,0,0,0,-1,
913,0.913,0.41271623969078064,0,0,0,-1,
914,0.914,0.4130896031856537,0,0,0,-1,
915,0.915,0.41363298892974854,0,0,0,-1,
916,0.916,0.41433876752853394,0,0,0,-1,
917,0.917,0.4152052700519562,0,0,0,-1,
918,0.918,0.4161166250705719,0,0,0,-1,
919,0.919,0.41686129570007324,0,0,0,-1,
920,0.92,0.4172738492488861,0,0,0,-1,
921,0.921,0.4173102080821991,0,0,0,-1,
922,0.922,0.4173696041107178,0,0,0,-1,
923,0.923,0.4172748327255249,0,0,0,-1,
924,0.924,0.417420357465744,0,0,0,-1,
925,0.925,0.41743406653404236,0,0,0,-1,
926,0.926,0.41717812418937683,0,0,0,-1,
927,0.927,0.41658511757850647,0,0,0,-1,
928,0.928,0.415873259305954,0,0,0,-1,
929,0.929,0.4151935875415802,0,0,0,-1,
930,0.93,0.4146471917629242,0,0,0,-1,
931,0.931,0.4140412509441376,0,0,0,-1,
932,0.932,0.4136524498462677,0,0,0,-1,
933,0.933,0.413352370262146,0,0,0,-1,
934,0.934,0.41306108236312866,0,0,0,-1,
935,0.935,0.41304561495780945,0,0,0,-1,
936,0.936,0.41325756907463074,0,0,0,-1,
937,0.937,0.4135489761829376,0,0,0,-1,
938,0.9380000000000001,0.413939893245697,0,0,0,-1,
939,0.9390000000000001,0.41428932547569275,0,0,0,-1,
940,0.9400000000000001,0.4145631790161133,0,0,0,-1,
941,0.9410000000000001,0.4146308898925781,0,0,0,-1,
942,0.9420000000000001,0.41472670435905457,0,0,0,-1,
943,0.9430000000000001,0.41480863094329834,0,0,0,-1,
944,0.9440000000000001,0.4148508310317993,0,0,0,-1,
945,0.9450000000000001,0.41476476192474365,0,0,0,-1,
946,0.9460000000000001,0.41448190808296204,0,0,0,-1,
947,0.9470000000000001,0.41411301493644714,0,0,0,-1,
948,0.9480000000000001,0.4136562645435333,0,0,0,-1,
949,0.9490000000000001,0.41308847069740295,0,0,0,-1,
950,0.9500000000000001,0.4127867519855499,0,0,0,-1,
951,0.9510000000000001,0.41268986463546753,0,0,0,-1,
952,0.9520000000000001,0.41282719373703003,0,0,0,-1,
953,0.9530000000000001,0.41297778487205505,0,0,0,-1,
954,0.9540000000000001,0.4129524230957031,0,0,0,-1,
955,0.9550000000000001,0.41315776109695435,0,0,0,-1,
956,0.9560000000000001,0.4133720099925995,0,0,0,-1,
957,0.9570000000000001,0.41364067792892456,0,0,0,-1,
958,0.9580000000000001,0.4141726493835449,0,0,0,-1,
959,0.9590000000000001,0.414633572101593,0,0,0,-1,
960,0.96,0.41474878787994385,0,0,0,-1,
961,0.961,0.4145563840866089,0,0,0,-1,
962,0.962,0.4144214391708374,0,0,0,-1,
963,0.963,0.4143855571746826,0,0,0,-1,
964,0.964,0.41435733437538147,0,0,0,-1,
965,0.965,0.4141610264778137,0,0,0,-1,
966,0.966,0.4137752652168274,0,0,0,-1,
967,0.967,0.4130750298500061,0,0,0,-1,
968,0.968,0.41227877140045166,0,0,0,-1,
969,0.969,0.4119805693626404,0,0,0,-1,
970,0.97,0.41202911734580994,0,0,0,-1,
971,0.971,0.4119703471660614,0,0,0,-1,
972,0.972,0.41196179389953613,0,0,0,-1,
973,0.973,0.4121423363685608,0,0,0,-1,
974,0.974,0.41214025020599365,0,0,0,-1,
975,0.975,0.41229701042175293,0,0,0,-1,
976,0.976,0.4126851558685303,0,0,0,-1,
977,0.977,0.41330209374427795,0,0,0,-1,
978,0.978,0.4140426218509674,0,0,0,-1,
979,0.979,0.4146084189414978,0,0,0,-1,
980,0.98,0.41500917077064514,0,0,0,-1,
981,0.981,0.4151313006877899,0,0,0,-1,
982,0.982,0.41521763801574707,0,0,0,-1,
983,0.983,0.41523477435112,0,0,0,-1,
984,0.984,0.4152390658855438,0,0,0,-1,
985,0.985,0.4150025248527527,0,0,0,-1,
986,0.986,0.4144267737865448,0,0,0,-1,
987,0.987,0.41367200016975403,0,0,0,-1,
988,0.988,0.41280773282051086,0,0,0,-1,
989,0.989,0.41211065649986267,0,0,0,-1,
990,0.99,0.4119153618812561,0,0,0,-1,
991,0.991,0.41174548864364624,0,0,0,-1,
992,0.992,0.4116879999637604,0,0,0,-1,
993,0.993,0.411723256111145,0,0,0,-1,
994,0.994,0.41155755519866943,0,0,0,-1,
995,0.995,0.4116223454475403,0,0,0,-1,
996,0.996,0.41176822781562805,0,0,0,-1,
997,0.997,0.412092924118042,0,0,0,-1,
998,0.998,0.41266605257987976,0,0,0,-1,
999,0.999,0.4131835699081421,0,0,0,-1,
1000,1.0,0.41339632868766785,0,0,0,-1,
1001,1.0010000000000001,0.4133611023426056,0,0,0,-1,
1002,1.002,0.41314050555229187,0,0,0,-1,
1003,1.0030000000000001,0.41273483633995056,0,0,0,-1,
1004,1.004,0.41231346130371094,0,0,0,-1,
1005,1.0050000000000001,0.41179513931274414,0,0,0,-1,
1006,1.006,0.41103413701057434,0,0,0,-1,
1007,1.0070000000000001,0.41015389561653137,0,0,0,-1,
1008,1.008,0.40931451320648193,0,0,0,-1,
1009,1.0090000000000001,0.40894341468811035,0,0,0,-1,
1010,1.01,0.40856799483299255,0,0,0,-1,
1011,1.0110000000000001,0.4081488251686096,0,0,0,-1,
1012,1.012,0.4081055223941803,0,0,0,-1,
1013,1.0130000000000001,0.4084024727344513,0,0,0,-1,
1014,1.014,0.40879693627357483,0,0,0,-1,
1015,1.0150000000000001,0.409390389919281,0,0,0,-1,
1016,1.016,0.4103160798549652,0,0,0,-1,
1017,1.0170000000000001,0.41151878237724304,0,0,0,-1,
1018,1.018,0.41292479634284973,0,0,0,-1,
1019,1.0190000000000001,0.4144951403141022,0,0,0,-1,
1020,1.02,0.41618362069129944,0,0,0,-1,
1021,1.0210000000000001,0.4180159866809845,0,0,0,-1,
1022,1.022,0.4201895594596863,0,0,0,-1,
1023,1.0230000000000001,0.4222615659236908,0,0,0,-1,
1024,1.024,0.4243362247943878,0,0,0,-1,
1025,1.025,0.4259830713272095,0,0,0,-1,
1026,1.026,0.427306205034256,0,0,0,-1,
1027,1.027,0.4279882311820984,0,0,0,-1,
1028,1.028,0.4281594455242157,0,0,0,-1,
1029,1.029,0.42803725600242615,0,0,0,-1,
1030,1.03,0.4279802441596985,0,0,0,-1,
1031,1.031,0.42781245708465576,0,0,0,-1,
1032,1.032,0.4278329014778137,0,0,0,-1,
1033,1.033,0.4278642535209656,0,0,0,-1,
1034,1.034,0.4277057945728302,0,0,0,-1,
1035,1.035,0.4276735484600067,0,0,0,-1,
1036,1.036,0.4276482164859772,0,0,0,-1,
1037,1.037,0.4278481900691986,0,0,0,-1,
1038,1.038,0.4281979203224182,0,0,0,-1,
1039,1.039,0.4286004900932312,0,0,0,-1,
1040,1.04,0.42858847975730896,0,0,0,-1,
1041,1.041,0.42823994159698486,0,0,0,-1,
1042,1.042,0.4279341399669647,0,0,0,-1,
1043,1.043,0.4277554750442505,0,0,0,-1,
1044,1.044,0.42748379707336426,0,0,0,-1,
1045,1.045,0.42697635293006897,0,0,0,-1,
1046,1.046,0.42633524537086487,0,0,0,-1,
1047,1.047,0.42524364590644836,0,0,0,-1,
1048,1.048,0.42388013005256653,0,0,0,-1,
1049,1.049,0.42219313979148865,0,0,0,-1,
1050,1.05,0.4207077622413635,0,0,0,-1,
1051,1.051,0.41922053694725037,0,0,0,-1,
1052,1.052,0.418078750371933,0,0,0,-1,
1053,1.053,0.4172922670841217,0,0,0,-1,
1054,1.054,0.41635850071907043,0,0,0,-1,
1055,1.055,0.4156670868396759,0,0,0,-1,
1056,1.056,0.41517361998558044,0,0,0,-1,
1057,1.057,0.4149467349052429,0,0,0,-1,
1058,1.058,0.41498228907585144,0,0,0,-1,
1059,1.059,0.4148876368999481,0,0,0,-1,
1060,1.06,0.41447970271110535,0,0,0,-1,
1061,1.061,0.41384807229042053,0,0,0,-1,
1062,1.062,0.41319918632507324,0,0,0,-1,
1063,1.063,0.4125790596008301,0,0,0,-1,
1064,1.064,0.41203397512435913,0,0,0,-1,
1065,1.065,0.4116365611553192,0,0,0,-1,
1066,1.066,0.41101089119911194,0,0,0,-1,
1067,1.067,0.4101070165634155,0,0,0,-1,
1068,1.068,0.409442663192749,0,0,0,-1,
1069,1.069,0.4088047444820404,0,0,0,-1,
1070,1.07,0.4083557426929474,0,0,0,-1,
1071,1.071,0.40802693367004395,0,0,0,-1,
1072,1.072,0.40800726413726807,0,0,0,-1,
1073,1.073,0.4082479178905487,0,0,0,-1,
1074,1.074,0.4083728790283203,0,0,0,-1,
1075,1.075,0.4087273180484772,0,0,0,-1,
1076,1.076,0.40914642810821533,0,0,0,-1,
1077,1.077,0.40973395109176636,0,0,0,-1,
1078,1.078,0.4105939269065857,0,0,0,-1,
1079,1.079,0.4113868474960327,0,0,0,-1,
1080,1.08,0.41189834475517273,0,0,0,-1,
