theta,sustain_ms,shot_tpr,shot_fpr,shot_accuracy,lead_time_ms_median
0.7741379310344827,4.315789473684211,0.0,0.0,0.9,
0.7741379310344827,4.789473684210526,0.0,0.0,0.9,
0.7741379310344827,5.263157894736842,0.0,0.0,0.9,
0.7741379310344827,5.7368421052631575,0.0,0.0,0.9,
0.7741379310344827,6.2105263157894735,0.0,0.0,0.9,
0.7741379310344827,6.684210526315789,0.0,0.0,0.9,
0.7741379310344827,7.157894736842105,0.0,0.0,0.9,
0.7741379310344827,7.63157894736842,0.0,0.0,0.9,
0.7741379310344827,8.105263157894736,0.0,0.0,0.9,
0.7741379310344827,8.578947368421051,0.0,0.0,0.9,
0.7741379310344827,9.052631578947368,0.0,0.0,0.9,
0.7741379310344827,9.526315789473683,0.0,0.0,0.9,
0.7741379310344827,10.0,0.0,0.0,0.9,
0.8034482758620689,1.0,0.0,0.0,0.9,
0.8034482758620689,1.4736842105263157,0.0,0.0,0.9,
0.8034482758620689,1.9473684210526314,0.0,0.0,0.9,
0.8034482758620689,2.4210526315789473,0.0,0.0,0.9,
0.8034482758620689,2.894736842105263,0.0,0.0,0.9,
0.8034482758620689,3.3684210526315788,0.0,0.0,0.9,
0.8034482758620689,3.8421052631578947,0.0,0.0,0.9,
0.8034482758620689,4.315789473684211,0.0,0.0,0.9,
0.8034482758620689,4.789473684210526,0.0,0.0,0.9,
0.8034482758620689,5.263157894736842,0.0,0.0,0.9,
0.8034482758620689,5.7368421052631575,0.0,0.0,0.9,
0.8034482758620689,6.2105263157894735,0.0,0.0,0.9,
0.8034482758620689,6.684210526315789,0.0,0.0,0.9,
0.8034482758620689,7.157894736842105,0.0,0.0,0.9,
0.8034482758620689,7.63157894736842,0.0,0.0,0.9,
0.8034482758620689,8.105263157894736,0.0,0.0,0.9,
0.8034482758620689,8.578947368421051,0.0,0.0,0.9,
0.8034482758620689,9.052631578947368,0.0,0.0,0.9,
0.8034482758620689,9.526315789473683,0.0,0.0,0.9,
0.8034482758620689,10.0,0.0,0.0,0.9,
0.8327586206896551,1.0,0.0,0.0,0.9,
0.8327586206896551,1.4736842105263157,0.0,0.0,0.9,
0.8327586206896551,1.9473684210526314,0.0,0.0,0.9,
0.8327586206896551,2.4210526315789473,0.0,0.0,0.9,
0.8327586206896551,2.894736842105263,0.0,0.0,0.9,
0.8327586206896551,3.3684210526315788,0.0,0.0,0.9,
0.8327586206896551,3.8421052631578947,0.0,0.0,0.9,
0.8327586206896551,4.315789473684211,0.0,0.0,0.9,
0.8327586206896551,4.789473684210526,0.0,0.0,0.9,
0.8327586206896551,5.263157894736842,0.0,0.0,0.9,
0.8327586206896551,5.7368421052631575,0.0,0.0,0.9,
0.8327586206896551,6.2105263157894735,0.0,0.0,0.9,
0.8327586206896551,6.684210526315789,0.0,0.0,0.9,
0.8327586206896551,7.157894736842105,0.0,0.0,0.9,
0.8327586206896551,7.63157894736842,0.0,0.0,0.9,
0.8327586206896551,8.105263157894736,0.0,0.0,0.9,
0.8327586206896551,8.578947368421051,0.0,0.0,0.9,
0.8327586206896551,9.052631578947368,0.0,0.0,0.9,
0.8327586206896551,9.526315789473683,0.0,0.0,0.9,
0.8327586206896551,10.0,0.0,0.0,0.9,
0.8620689655172413,1.0,0.0,0.0,0.9,
0.8620689655172413,1.4736842105263157,0.0,0.0,0.9,
0.8620689655172413,1.9473684210526314,0.0,0.0,0.9,
0.8620689655172413,2.4210526315789473,0.0,0.0,0.9,
0.8620689655172413,2.894736842105263,0.0,0.0,0.9,
0.8620689655172413,3.3684210526315788,0.0,0.0,0.9,
0.8620689655172413,3.8421052631578947,0.0,0.0,0.9,
0.8620689655172413,4.315789473684211,0.0,0.0,0.9,
0.8620689655172413,4.789473684210526,0.0,0.0,0.9,
0.8620689655172413,5.263157894736842,0.0,0.0,0.9,
0.8620689655172413,5.7368421052631575,0.0,0.0,0.9,
0.8620689655172413,6.2105263157894735,0.0,0.0,0.9,
0.8620689655172413,6.684210526315789,0.0,0.0,0.9,
0.8620689655172413,7.157894736842105,0.0,0.0,0.9,
0.8620689655172413,7.63157894736842,0.0,0.0,0.9,
0.8620689655172413,8.105263157894736,0.0,0.0,0.9,
0.8620689655172413,8.578947368421051,0.0,0.0,0.9,
0.8620689655172413,9.052631578947368,0.0,0.0,0.9,
0.8620689655172413,9.526315789473683,0.0,0.0,0.9,
0.8620689655172413,10.0,0.0,0.0,0.9,
0.8913793103448275,1.0,0.0,0.0,0.9,
0.8913793103448275,1.4736842105263157,0.0,0.0,0.9,
0.8913793103448275,1.9473684210526314,0.0,0.0,0.9,
0.8913793103448275,2.4210526315789473,0.0,0.0,0.9,
0.8913793103448275,2.894736842105263,0.0,0.0,0.9,
0.8913793103448275,3.3684210526315788,0.0,0.0,0.9,
0.8913793103448275,3.8421052631578947,0.0,0.0,0.9,
0.8913793103448275,4.315789473684211,0.0,0.0,0.9,
0.8913793103448275,4.789473684210526,0.0,0.0,0.9,
0.8913793103448275,5.263157894736842,0.0,0.0,0.9,
0.8913793103448275,5.7368421052631575,0.0,0.0,0.9,
0.8913793103448275,6.2105263157894735,0.0,0.0,0.9,
0.8913793103448275,6.684210526315789,0.0,0.0,0.9,
0.8913793103448275,7.157894736842105,0.0,0.0,0.9,
0.8913793103448275,7.63157894736842,0.0,0.0,0.9,
0.8913793103448275,8.105263157894736,0.0,0.0,0.9,
0.8913793103448275,8.578947368421051,0.0,0.0,0.9,
0.8913793103448275,9.052631578947368,0.0,0.0,0.9,
0.8913793103448275,9.526315789473683,0.0,0.0,0.9,
0.8913793103448275,10.0,0.0,0.0,0.9,
0.9206896551724137,1.0,0.0,0.0,0.9,
0.9206896551724137,1.4736842105263157,0.0,0.0,0.9,
0.9206896551724137,1.9473684210526314,0.0,0.0,0.9,
0.9206896551724137,2.4210526315789473,0.0,0.0,0.9,
0.9206896551724137,2.894736842105263,0.0,0.0,0.9,
0.9206896551724137,3.3684210526315788,0.0,0.0,0.9,
0.9206896551724137,3.8421052631578947,0.0,0.0,0.9,
0.9206896551724137,4.315789473684211,0.0,0.0,0.9,
0.9206896551724137,4.789473684210526,0.0,0.0,0.9,
0.9206896551724137,5.263157894736842,0.0,0.0,0.9,
0.9206896551724137,5.7368421052631575,0.0,0.0,0.9,
0.9206896551724137,6.2105263157894735,0.0,0.0,0.9,
0.9206896551724137,6.684210526315789,0.0,0.0,0.9,
0.9206896551724137,7.157894736842105,0.0,0.0,0.9,
0.9206896551724137,7.63157894736842,0.0,0.0,0.9,
0.9206896551724137,8.105263157894736,0.0,0.0,0.9,
0.9206896551724137,8.578947368421051,0.0,0.0,0.9,
0.9206896551724137,9.052631578947368,0.0,0.0,0.9,
0.9206896551724137,9.526315789473683,0.0,0.0,0.9,
0.9206896551724137,10.0,0.0,0.0,0.9,
0.95,1.0,0.0,0.0,0.9,
0.95,1.4736842105263157,0.0,0.0,0.9,
0.95,1.9473684210526314,0.0,0.0,0.9,
0.95,2.4210526315789473,0.0,0.0,0.9,
0.95,2.894736842105263,0.0,0.0,0.9,
0.95,3.3684210526315788,0.0,0.0,0.9,
0.95,3.8421052631578947,0.0,0.0,0.9,
0.95,4.315789473684211,0.0,0.0,0.9,
0.95,4.789473684210526,0.0,0.0,0.9,
0.95,5.263157894736842,0.0,0.0,0.9,
0.95,5.7368421052631575,0.0,0.0,0.9,
0.95,6.2105263157894735,0.0,0.0,0.9,
0.95,6.684210526315789,0.0,0.0,0.9,
0.95,7.157894736842105,0.0,0.0,0.9,
0.95,7.63157894736842,0.0,0.0,0.9,
0.95,8.105263157894736,0.0,0.0,0.9,
0.95,8.578947368421051,0.0,0.0,0.9,
0.95,9.052631578947368,0.0,0.0,0.9,
0.95,9.526315789473683,0.0,0.0,0.9,
0.95,10.0,0.0,0.0,0.9,
