shot_id,primary_mechanism,primary_mechanism_score,reason_window_rule,reason_window_points,top_features_json,top1_feature,top1_contribution,top1_mechanism_tags,top2_feature,top2_contribution,top2_mechanism_tags,top3_feature,top3_contribution,top3_mechanism_tags,warning,lead_time_ms,warning_time_to_end_ms
1053313,density_limit,0.006937296462378332,y_true==1,7,"[{""rank"": 1, ""feature"": ""ne_nG"", ""contribution"": 0.004347727297239804, ""mechanism_tags"": ""density_limit""}, {""rank"": 2, ""feature"": ""mode_number_n"", ""contribution"": 0.0036168003280181438, ""mechanism_tags"": ""locked_mode,low_q_current_limit""}, {""rank"": 3, ""feature"": ""sxr_mean"", ""contribution"": 0.0025895691651385278, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",ne_nG,0.004347727297239804,density_limit,mode_number_n,0.0036168003280181438,"locked_mode,low_q_current_limit",sxr_mean,0.0025895691651385278,"density_limit,impurity_radiation_collapse",1,2.006721649484575,-2.006721649484575
1053552,low_q_current_limit,0.011988237747573294,y_true==1,10,"[{""rank"": 1, ""feature"": ""ip"", ""contribution"": 0.004454079316928983, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 2, ""feature"": ""qa_proxy"", ""contribution"": 0.003841076762182638, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 3, ""feature"": ""ip"", ""contribution"": 0.003693081668461673, ""mechanism_tags"": ""low_q_current_limit""}]",ip,0.004454079316928983,low_q_current_limit,qa_proxy,0.003841076762182638,low_q_current_limit,ip,0.003693081668461673,low_q_current_limit,1,3.014141808717568,-3.014141808717568
1053932,density_limit,0.02222500368952751,y_true==1,1,"[{""rank"": 1, ""feature"": ""sxr_mean"", ""contribution"": 0.013454289175570011, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 2, ""feature"": ""Bt"", ""contribution"": 0.009703087620437145, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 3, ""feature"": ""xuv_var"", ""contribution"": 0.0087707145139575, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",sxr_mean,0.013454289175570011,"density_limit,impurity_radiation_collapse",Bt,0.009703087620437145,low_q_current_limit,xuv_var,0.0087707145139575,"density_limit,impurity_radiation_collapse",0,,
1054153,density_limit,0.006305550501565449,y_true==1,8,"[{""rank"": 1, ""feature"": ""sxr_mean"", ""contribution"": 0.0037168491471675225, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 2, ""feature"": ""ip"", ""contribution"": 0.0027153652899869485, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 3, ""feature"": ""CIII"", ""contribution"": 0.0025887013543979265, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",sxr_mean,0.0037168491471675225,"density_limit,impurity_radiation_collapse",ip,0.0027153652899869485,low_q_current_limit,CIII,0.0025887013543979265,"density_limit,impurity_radiation_collapse",1,4.075183393159762,-4.075183393159762
1054154,density_limit,0.014526129977457457,y_true==1,10,"[{""rank"": 1, ""feature"": ""CIII"", ""contribution"": 0.008019720515585504, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 2, ""feature"": ""sxr_mean"", ""contribution"": 0.006506409461871953, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 3, ""feature"": ""qa_proxy"", ""contribution"": 0.00276315922383219, ""mechanism_tags"": ""low_q_current_limit""}]",CIII,0.008019720515585504,"density_limit,impurity_radiation_collapse",sxr_mean,0.006506409461871953,"density_limit,impurity_radiation_collapse",qa_proxy,0.00276315922383219,low_q_current_limit,1,6.064185765565526,-6.064185765565526
1054161,density_limit,0.010231635745731183,y_true==1,10,"[{""rank"": 1, ""feature"": ""CIII"", ""contribution"": 0.0069021016359329225, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 2, ""feature"": ""sxr_mean"", ""contribution"": 0.00332953410979826, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 3, ""feature"": ""ip"", ""contribution"": 0.0012802096112864091, ""mechanism_tags"": ""low_q_current_limit""}]",CIII,0.0069021016359329225,"density_limit,impurity_radiation_collapse",sxr_mean,0.00332953410979826,"density_limit,impurity_radiation_collapse",ip,0.0012802096112864091,low_q_current_limit,1,7.133545131134497,-7.133545131134497
1054188,low_q_current_limit,0.024434009657852584,y_true==1,32,"[{""rank"": 1, ""feature"": ""Bt"", ""contribution"": 0.024434009657852584, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 2, ""feature"": ""xuv_skew"", ""contribution"": 0.013045697917732468, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 3, ""feature"": ""xuv_var"", ""contribution"": 0.010117774030049986, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",Bt,0.024434009657852584,low_q_current_limit,xuv_skew,0.013045697917732468,"density_limit,impurity_radiation_collapse",xuv_var,0.010117774030049986,"density_limit,impurity_radiation_collapse",1,13.056828527880384,-13.056828527880384
1054337,density_limit,0.0122647350654006,y_true==1,12,"[{""rank"": 1, ""feature"": ""dx_a"", ""contribution"": 0.010337476744704569, ""mechanism_tags"": ""vde_control_loss""}, {""rank"": 2, ""feature"": ""sxr_skew"", ""contribution"": 0.007564554480874601, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 3, ""feature"": ""xuv_var"", ""contribution"": 0.004700180584526, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",dx_a,0.010337476744704569,vde_control_loss,sxr_skew,0.007564554480874601,"density_limit,impurity_radiation_collapse",xuv_var,0.004700180584526,"density_limit,impurity_radiation_collapse",1,1.0070394707348669,-1.0070394707348669
1054838,density_limit,0.004791461097435482,y_true==1,6,"[{""rank"": 1, ""feature"": ""sxr_mean"", ""contribution"": 0.0022169973817653954, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 2, ""feature"": ""CIII"", ""contribution"": 0.0014729891566579074, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 3, ""feature"": ""sxr_kurt"", ""contribution"": 0.0011014745590121795, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",sxr_mean,0.0022169973817653954,"density_limit,impurity_radiation_collapse",CIII,0.0014729891566579074,"density_limit,impurity_radiation_collapse",sxr_kurt,0.0011014745590121795,"density_limit,impurity_radiation_collapse",1,3.0482169699096744,-3.0482169699096744
1055242,density_limit,0.0025306463221033268,y_true==1,17,"[{""rank"": 1, ""feature"": ""sxr_mean"", ""contribution"": 0.0013638380504048923, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 2, ""feature"": ""ip"", ""contribution"": 0.0012313153616988154, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 3, ""feature"": ""xuv_skew"", ""contribution"": 0.0011668082716984347, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",sxr_mean,0.0013638380504048923,"density_limit,impurity_radiation_collapse",ip,0.0012313153616988154,low_q_current_limit,xuv_skew,0.0011668082716984347,"density_limit,impurity_radiation_collapse",1,14.050440586162608,-14.050440586162608
